Año;Taxonómico;AL3;Zona;Peso vivo (kg);cód. CEIUAPA;Nombre_grupo CEIUAPA;CEIUAPA: Clasificación Estadística Internacional Uniforme de Animales y Plantas Acuáticas
1993;1830200405;PLE;99;1.150;31;Platijas, halibuts, lenguados;
1993;1830200501;GHL;21;35.640.000;31;Platijas, halibuts, lenguados;
1993;1830200501;GHL;99;5.317.675;31;Platijas, halibuts, lenguados;
1993;1830201102;WIT;21;69.000;31;Platijas, halibuts, lenguados;
1993;1830201401;PLA;21;443.000;31;Platijas, halibuts, lenguados;
1993;1830201401;PLA;27;24.000;31;Platijas, halibuts, lenguados;
1993;1830202404;YEL;21;14.000;31;Platijas, halibuts, lenguados;
1993;18303007XX;SOO;27;103.000;31;Platijas, halibuts, lenguados;
1993;18303007XX;SOO;37;407.808;31;Platijas, halibuts, lenguados;
1993;18303007XX;SOO;99;1.517.620;31;Platijas, halibuts, lenguados;
1993;1830301701;CET;27;1.887.326;31;Platijas, halibuts, lenguados;
1993;1830301701;CET;37;91.480;31;Platijas, halibuts, lenguados;
1993;1830301701;CET;99;1.070;31;Platijas, halibuts, lenguados;
1993;18305003XX;LEZ;27;5.771.000;31;Platijas, halibuts, lenguados;
1993;18305003XX;LEZ;37;110.587;31;Platijas, halibuts, lenguados;
1993;18305003XX;LEZ;99;379.010;31;Platijas, halibuts, lenguados;
1993;1830509201;TUR;27;271.000;31;Platijas, halibuts, lenguados;
1993;1830509201;TUR;37;22.523;31;Platijas, halibuts, lenguados;
1993;1830509201;TUR;99;1.220;31;Platijas, halibuts, lenguados;
1993;183XXXXXXX;FLX;27;3.912.674;31;Platijas, halibuts, lenguados;
1993;183XXXXXXX;FLX;37;595.478;31;Platijas, halibuts, lenguados;
1993;183XXXXXXX;FLX;99;1.123.119;31;Platijas, halibuts, lenguados;
1993;19501001XX;MNZ;27;3.336.000;33;Peces costeros diversos;
1993;19501001XX;MNZ;37;1.400.241;33;Peces costeros diversos;
1993;19501001XX;MNZ;99;7.128.911;33;Peces costeros diversos;
1993;199XXXXXXX007;GRO;27;9.862.000;39;Peces marinos no identificados;
1993;199XXXXXXX008;PEL;27;30.035.250;39;Peces marinos no identificados;
1993;199XXXXXXX008;PEL;99;11.707.267;39;Peces marinos no identificados;
1993;199XXXXXXX009;FIN;21;601.000;39;Peces marinos no identificados;
1993;199XXXXXXX009;FIN;27;11.781.000;39;Peces marinos no identificados;
1993;199XXXXXXX009;FIN;37;11.984.274;39;Peces marinos no identificados;
1993;199XXXXXXX009;FIN;99;7.176.369;39;Peces marinos no identificados;
1993;199XXXXXXX055;CAR;27;8.573.000;38;Tiburones, rayas y quimeras;
1993;199XXXXXXX055;CAR;37;1.086.073;38;Tiburones, rayas y quimeras;
1993;199XXXXXXX055;CAR;99;7.278.232;38;Tiburones, rayas y quimeras;
1993;22801001XX;PEN;27;44.000;45;Gambas, camarones;
1993;22801001XX;PEN;37;2.092.664;45;Gambas, camarones;
1993;22801001XX;PEN;99;19.579.247;45;Gambas, camarones;
1993;2280202101;SSH;37;242.722;45;Gambas, camarones;
1993;2280202101;SSH;99;280;45;Gambas, camarones;
1993;2280203101;ARA;37;3.200;45;Gambas, camarones;
1993;2280203101;ARA;99;204.302;45;Gambas, camarones;
1993;22802XXXXX;ARI;27;281.640;45;Gambas, camarones;
1993;22802XXXXX;ARI;99;421.695;45;Gambas, camarones;
1993;2280400203;PRA;21;240.000;45;Gambas, camarones;
1993;22804XXXXX;PDZ;37;340.721;45;Gambas, camarones;
1993;22804XXXXX;PDZ;99;119.179;45;Gambas, camarones;
1993;228XXXXXXX;DCP;27;532.000;45;Gambas, camarones;
1993;228XXXXXXX;DCP;37;1.494.107;45;Gambas, camarones;
1993;228XXXXXXX;DCP;99;10.023.642;45;Gambas, camarones;
1993;2290100804;SLO;37;53.127;43;Bogavantes, langostas;
1993;22901008XX;CRW;27;4.000;43;Bogavantes, langostas;
1993;22901008XX;CRW;99;55.117;43;Bogavantes, langostas;
1993;2294200602;NEP;27;1.621.250;43;Bogavantes, langostas;
1993;2294200602;NEP;37;360.623;43;Bogavantes, langostas;
1993;2294200602;NEP;99;1.305.491;43;Bogavantes, langostas;
1993;2294200718;LBE;27;22.000;43;Bogavantes, langostas;
1993;2294200718;LBE;37;2.156;43;Bogavantes, langostas;
1993;2294200718;LBE;99;11.423;43;Bogavantes, langostas;
1993;2310901006;CRE;27;127.000;42;Cangrejos, centollas;
1993;2310901006;CRE;37;9.946;42;Cangrejos, centollas;
1993;2310901006;CRE;99;1.088;42;Cangrejos, centollas;
1993;23111004XX;CRS;27;198.000;42;Cangrejos, centollas;
1993;23111004XX;CRS;37;183.570;42;Cangrejos, centollas;
1993;23111004XX;CRS;99;3.390;42;Cangrejos, centollas;
1993;2312100501;SCR;27;154.000;42;Cangrejos, centollas;
1993;2312100501;SCR;37;160;42;Cangrejos, centollas;
1993;2312100501;SCR;99;3.208;42;Cangrejos, centollas;
1993;231XXXXXXX;CRA;27;1.119.250;42;Cangrejos, centollas;
1993;231XXXXXXX;CRA;99;44.021;42;Cangrejos, centollas;
1993;299XXXXXXX013;CRU;27;438.360;47;Crustáceos marinos diversos;
1993;299XXXXXXX013;CRU;37;32;47;Crustáceos marinos diversos;
1993;299XXXXXXX013;CRU;99;76.226;47;Crustáceos marinos diversos;
1993;3070100101;PEE;27;2.250;52;Orejas de mar, bigaros, estrombos;
1993;3070100101;PEE;37;344.688;52;Orejas de mar, bigaros, estrombos;
1993;3070100101;PEE;99;2.602;52;Orejas de mar, bigaros, estrombos;
1993;307XXXXXXX;GAS;27;51.632;52;Orejas de mar, bigaros, estrombos;
1993;307XXXXXXX;GAS;37;594.136;52;Orejas de mar, bigaros, estrombos;
1993;3160700205;OYF;27;38.000;53;Ostras;
1993;3160700205;OYF;37;533;53;Ostras;
1993;3160700205;OYF;99;663;53;Ostras;
1993;31607008XX;OYC;37;50;53;Ostras;
1993;3160800309;SCE;27;206.000;55;Vieiras;
1993;3160800309;SCE;37;302.825;55;Vieiras;
1993;3160800309;SCE;99;8.368;55;Vieiras;
1993;31608XXXXX;SCX;27;41.000;55;Vieiras;
1993;31608XXXXX;SCX;37;14;55;Vieiras;
1993;31608XXXXX;SCX;99;693;55;Vieiras;
1993;3161000105;MUS;27;38.000;54;Mejillones;
1993;3161000105;MUS;99;4.367;54;Mejillones;
1993;3161000112;MSM;37;13.878;54;Mejillones;
1993;3161100105;SVE;27;16.000;56;Almejas, berberechos, arcas;
1993;3161100105;SVE;37;1.651.247;56;Almejas, berberechos, arcas;
1993;3161100105;SVE;99;879.054;56;Almejas, berberechos, arcas;
1993;3161100301;CTS;27;350.000;56;Almejas, berberechos, arcas;
1993;3161100301;CTS;37;10.505;56;Almejas, berberechos, arcas;
1993;3161100301;CTS;99;581.620;56;Almejas, berberechos, arcas;
1993;3161102001;CTG;27;221.000;56;Almejas, berberechos, arcas;
1993;3161102001;CTG;37;241.656;56;Almejas, berberechos, arcas;
1993;3161102001;CTG;99;146.256;56;Almejas, berberechos, arcas;
1993;3161600302;RAE;37;2.924;56;Almejas, berberechos, arcas;
1993;31616003XX;RAZ;27;100.000;56;Almejas, berberechos, arcas;
1993;3162300203;COC;27;331.000;56;Almejas, berberechos, arcas;
1993;3162300203;COC;99;3.895;56;Almejas, berberechos, arcas;
1993;31623XXXXX;COZ;37;17.967;56;Almejas, berberechos, arcas;
1993;32102XXXXX026;CTL;27;1.267.000;57;Calamares, jibias, pulpos;
1993;32102XXXXX026;CTL;37;1.116.897;57;Calamares, jibias, pulpos;
1993;32102XXXXX026;CTL;99;4.209.475;57;Calamares, jibias, pulpos;
1993;32104001XX;SQC;27;1.251.000;57;Calamares, jibias, pulpos;
1993;32104001XX;SQC;37;1.032.498;57;Calamares, jibias, pulpos;
1993;32104001XX;SQC;99;57.399.241;57;Calamares, jibias, pulpos;
1993;3210501001;SQI;27;2.089.000;57;Calamares, jibias, pulpos;
1993;3210501001;SQI;37;122.764;57;Calamares, jibias, pulpos;
1993;3210501001;SQI;99;43.727;57;Calamares, jibias, pulpos;
1993;3210501003;SQA;99;22.642.262;57;Calamares, jibias, pulpos;
1993;32109XXXXX;OCT;27;8.135.000;57;Calamares, jibias, pulpos;
1993;32109XXXXX;OCT;37;6.077.314;57;Calamares, jibias, pulpos;
1993;32109XXXXX;OCT;99;32.974.249;57;Calamares, jibias, pulpos;
1993;321XXXXXXX;CEP;37;264.896;57;Calamares, jibias, pulpos;
1993;321XXXXXXX;CEP;99;16.210;57;Calamares, jibias, pulpos;
1993;399XXXXXXX015;CLX;27;1.412.000;56;Almejas, berberechos, arcas;
1993;399XXXXXXX015;CLX;99;396.441;56;Almejas, berberechos, arcas;
1993;399XXXXXXX016;MOL;27;143.368;58;Moluscos marinos diversos;
1993;399XXXXXXX016;MOL;99;15.665;58;Moluscos marinos diversos;
1994;11004001XX;SKA;21;5.484.999;38;Tiburones, rayas y quimeras;
1994;110XXXXXXX;SRX;27;1.491.300;38;Tiburones, rayas y quimeras;
1994;110XXXXXXX;SRX;37;305.178;38;Tiburones, rayas y quimeras;
1994;110XXXXXXX;SRX;99;80.782;38;Tiburones, rayas y quimeras;
1994;1210501210;SAA;37;7.083.307;35;Arenques, sardinas y anchoas;
1994;12105012XX;SIX;27;1.300;35;Arenques, sardinas y anchoas;
1994;12105012XX;SIX;99;1.695;35;Arenques, sardinas y anchoas;
1994;1210506401;PIL;27;44.329.000;35;Arenques, sardinas y anchoas;
1994;1210506401;PIL;34;116.999.438;35;Arenques, sardinas y anchoas;
1994;1210506401;PIL;37;52.044.399;35;Arenques, sardinas y anchoas;
1994;1210506401;PIL;99;1.575.470;35;Arenques, sardinas y anchoas;
1994;1210506601;SPR;27;317.000;35;Arenques, sardinas y anchoas;
1994;1210506601;SPR;37;255.885;35;Arenques, sardinas y anchoas;
1994;1210600201;ANE;27;12.378.300;35;Arenques, sardinas y anchoas;
1994;1210600201;ANE;37;24.226.388;35;Arenques, sardinas y anchoas;
1994;1210600201;ANE;99;1.439.240;35;Arenques, sardinas y anchoas;
1994;121XXXXXXX020;CLU;27;7.593.300;35;Arenques, sardinas y anchoas;
1994;121XXXXXXX020;CLU;34;16.899;35;Arenques, sardinas y anchoas;
1994;121XXXXXXX020;CLU;37;268.192;35;Arenques, sardinas y anchoas;
1994;121XXXXXXX020;CLU;99;89.827;35;Arenques, sardinas y anchoas;
1994;1430200201;ELE;27;30.000;22;Anguilas;
1994;1430200201;ELE;37;67.724;22;Anguilas;
1994;1430200201;ELE;99;1.036;22;Anguilas;
1994;1431300101;COE;27;3.544.000;33;Peces costeros diversos;
1994;1431300101;COE;34;225.313;33;Peces costeros diversos;
1994;1431300101;COE;37;726.800;33;Peces costeros diversos;
1994;1431300101;COE;99;66.785;33;Peces costeros diversos;
1994;1470100101;GAR;27;176.000;34;Peces demersales diversos;
1994;1470100101;GAR;34;4.357;34;Peces demersales diversos;
1994;1470100101;GAR;37;119.667;34;Peces demersales diversos;
1994;1470100101;GAR;99;52.694;34;Peces demersales diversos;
1994;1470200201;SAU;27;619.000;34;Peces demersales diversos;
1994;1470200201;SAU;37;327;34;Peces demersales diversos;
1994;1480400202;COD;21;3.735.000;32;Bacalaos, merluzas y eglefinos;
1994;1480400202;COD;27;14.929.000;32;Bacalaos, merluzas y eglefinos;
1994;1480400501;LIN;27;4.724.000;32;Bacalaos, merluzas y eglefinos;
1994;14804005XX;LNZ;37;11.512;32;Bacalaos, merluzas y eglefinos;
1994;14804006XX;FOX;34;6.342;32;Bacalaos, merluzas y eglefinos;
1994;14804006XX;FOX;37;1.541.983;32;Bacalaos, merluzas y eglefinos;
1994;14804006XX;FOX;99;98.912;32;Bacalaos, merluzas y eglefinos;
1994;1480400802;HKR;21;54.000;32;Bacalaos, merluzas y eglefinos;
1994;1480400803;HKW;21;28.000;32;Bacalaos, merluzas y eglefinos;
1994;1480401001;HAD;27;22.000;32;Bacalaos, merluzas y eglefinos;
1994;1480401501;POK;27;1.300;32;Bacalaos, merluzas y eglefinos;
1994;1480401502;POL;27;193.300;32;Bacalaos, merluzas y eglefinos;
1994;1480401502;POL;34;15.565;32;Bacalaos, merluzas y eglefinos;
1994;1480401502;POL;37;7.741;32;Bacalaos, merluzas y eglefinos;
1994;1480403203;BIB;27;4.112.000;32;Bacalaos, merluzas y eglefinos;
1994;1480403203;BIB;37;228.634;32;Bacalaos, merluzas y eglefinos;
1994;1480403203;BIB;99;101.968;32;Bacalaos, merluzas y eglefinos;
1994;1480403301;WHB;27;30.506.000;32;Bacalaos, merluzas y eglefinos;
1994;1480403301;WHB;37;5.681.731;32;Bacalaos, merluzas y eglefinos;
1994;1480403301;WHB;99;505.750;32;Bacalaos, merluzas y eglefinos;
1994;1480403401;WHG;27;136.000;32;Bacalaos, merluzas y eglefinos;
1994;1480500401;HKE;27;20.001.000;32;Bacalaos, merluzas y eglefinos;
1994;1480500401;HKE;37;6.302.481;32;Bacalaos, merluzas y eglefinos;
1994;14805004XX;HKX;27;15.340.950;32;Bacalaos, merluzas y eglefinos;
1994;14805004XX;HKX;34;760.943;32;Bacalaos, merluzas y eglefinos;
1994;14805004XX;HKX;41;26.265.294;32;Bacalaos, merluzas y eglefinos;
1994;14805004XX;HKX;47;16.500.733;32;Bacalaos, merluzas y eglefinos;
1994;14805004XX;HKX;48;401.872;32;Bacalaos, merluzas y eglefinos;
1994;14805004XX;HKX;99;20.415.130;32;Bacalaos, merluzas y eglefinos;
1994;1480600103;RHG;21;1.361.000;32;Bacalaos, merluzas y eglefinos;
1994;1480600401;RNG;21;359.000;32;Bacalaos, merluzas y eglefinos;
1994;148XXXXXXX;GAD;27;4.551.050;32;Bacalaos, merluzas y eglefinos;
1994;148XXXXXXX;GAD;34;692.653;32;Bacalaos, merluzas y eglefinos;
1994;148XXXXXXX;GAD;37;1.387.308;32;Bacalaos, merluzas y eglefinos;
1994;148XXXXXXX;GAD;99;270.603;32;Bacalaos, merluzas y eglefinos;
1994;16501XXXXX;MUL;27;171.000;34;Peces demersales diversos;
1994;16501XXXXX;MUL;34;28.682;34;Peces demersales diversos;
1994;16501XXXXX;MUL;37;497.212;34;Peces demersales diversos;
1994;16501XXXXX;MUL;99;8.697;34;Peces demersales diversos;
1994;169XXXXXXX002;DPX;27;2.957.000;33;Peces costeros diversos;
1994;169XXXXXXX002;DPX;34;2.878.718;33;Peces costeros diversos;
1994;169XXXXXXX002;DPX;37;2.367.882;33;Peces costeros diversos;
1994;169XXXXXXX002;DPX;99;302.630;33;Peces costeros diversos;
1994;1700204201;GPD;27;266.817;33;Peces costeros diversos;
1994;1700204202;GPW;34;57.389;33;Peces costeros diversos;
1994;17002042XX;GPX;34;175.802;33;Peces costeros diversos;
1994;17002042XX;GPX;37;16.833;33;Peces costeros diversos;
1994;17002042XX;GPX;99;46.364;33;Peces costeros diversos;
1994;1700205801;WRF;27;48.000;33;Peces costeros diversos;
1994;1700205801;WRF;34;140.911;33;Peces costeros diversos;
1994;1700205801;WRF;37;26.319;33;Peces costeros diversos;
1994;1700205801;WRF;47;730;33;Peces costeros diversos;
1994;1700205801;WRF;99;11.667;33;Peces costeros diversos;
1994;1700634503;BSS;27;456.920;33;Peces costeros diversos;
1994;1700634503;BSS;37;172.334;33;Peces costeros diversos;
1994;1702021301;BLU;27;651.300;34;Peces demersales diversos;
1994;17023004XX;JAX;27;29.895.300;34;Peces demersales diversos;
1994;17023004XX;JAX;34;731.374;34;Peces demersales diversos;
1994;17023004XX;JAX;37;9.323.419;34;Peces demersales diversos;
1994;17023004XX;JAX;99;216.270;34;Peces demersales diversos;
1994;1702307202;LEE;27;300;34;Peces demersales diversos;
1994;1702307202;LEE;34;2.673;34;Peces demersales diversos;
1994;1702307202;LEE;37;26.051;34;Peces demersales diversos;
1994;1702307202;LEE;99;547.795;34;Peces demersales diversos;
1994;17023XXXXX;CGX;34;870;34;Peces demersales diversos;
1994;17023XXXXX;CGX;37;1.129.856;34;Peces demersales diversos;
1994;17023XXXXX;CGX;99;5.250;34;Peces demersales diversos;
1994;1702700301;POA;27;5.478.000;34;Peces demersales diversos;
1994;1702700301;POA;34;12.119;34;Peces demersales diversos;
1994;1702700301;POA;37;16.708;34;Peces demersales diversos;
1994;1702700301;POA;99;1.968.181;34;Peces demersales diversos;
1994;17036XXXXX;GRX;27;52.000;33;Peces costeros diversos;
1994;17036XXXXX;GRX;34;389.775;33;Peces costeros diversos;
1994;17036XXXXX;GRX;37;52.673;33;Peces costeros diversos;
1994;17037XXXXX;CDX;34;77.058;33;Peces costeros diversos;
1994;17037XXXXX;CDX;37;19.250;33;Peces costeros diversos;
1994;17037XXXXX;CDX;99;50.710;33;Peces costeros diversos;
1994;1703900801;SBR;27;1.754.000;33;Peces costeros diversos;
1994;1703900802;PAC;37;390.845;33;Peces costeros diversos;
1994;17039008XX;PAX;27;333.300;33;Peces costeros diversos;
1994;17039008XX;PAX;34;136.105;33;Peces costeros diversos;
1994;17039008XX;PAX;37;1.696.346;33;Peces costeros diversos;
1994;17039008XX;PAX;99;923.040;33;Peces costeros diversos;
1994;17039060XX;DEX;27;54.000;33;Peces costeros diversos;
1994;17039060XX;DEX;34;774.312;33;Peces costeros diversos;
1994;17039060XX;DEX;37;51.907;33;Peces costeros diversos;
1994;17039060XX;DEX;99;373.997;33;Peces costeros diversos;
1994;1703923508;SBG;27;377.000;33;Peces costeros diversos;
1994;1703923508;SBG;34;210.195;33;Peces costeros diversos;
1994;1703923508;SBG;37;189.708;33;Peces costeros diversos;
1994;1703923508;SBG;99;12.910;33;Peces costeros diversos;
1994;1703926101;BOG;27;399.420;33;Peces costeros diversos;
1994;1703926101;BOG;34;87.495;33;Peces costeros diversos;
1994;1703926101;BOG;37;1.845.798;33;Peces costeros diversos;
1994;17039XXXXX;SBX;27;202.090;33;Peces costeros diversos;
1994;17039XXXXX;SBX;34;555.628;33;Peces costeros diversos;
1994;17039XXXXX;SBX;37;141.575;33;Peces costeros diversos;
1994;17041007XX;MUX;34;52.653;33;Peces costeros diversos;
1994;17041007XX;MUX;37;2.869.966;33;Peces costeros diversos;
1994;17041007XX;MUX;47;864;33;Peces costeros diversos;
1994;17041007XX;MUX;99;163.640;33;Peces costeros diversos;
1994;1710200101;CAA;21;8.000;33;Peces costeros diversos;
1994;1710200101;CAA;27;140.000;33;Peces costeros diversos;
1994;17102001XX;CAT;21;184.001;33;Peces costeros diversos;
1994;1750100101;BON;37;344.000;36;Atunes, bonitos y agujas;
1994;1750100205;MAC;27;11.452.000;37;Peces pelágicos diversos;
1994;17501002XX;MAZ;27;17.132.600;37;Peces pelágicos diversos;
1994;17501002XX;MAZ;34;1.589.390;37;Peces pelágicos diversos;
1994;17501002XX;MAZ;37;3.719.399;37;Peces pelágicos diversos;
1994;17501002XX;MAZ;99;2.210.985;37;Peces pelágicos diversos;
1994;17501023XX018;FRZ;37;1.124.000;36;Atunes, bonitos y agujas;
1994;1750102501;SKJ;34;4.771.853;36;Atunes, bonitos y agujas;
1994;1750102501;SKJ;47;45.195.000;36;Atunes, bonitos y agujas;
1994;1750102501;SKJ;51;73.607.000;36;Atunes, bonitos y agujas;
1994;1750102501;SKJ;#¡VALOR!;940.000;36;Atunes, bonitos y agujas;
1994;1750102601;BFT;27;3.081.000;36;Atunes, bonitos y agujas;
1994;1750102601;BFT;34;56.361;36;Atunes, bonitos y agujas;
1994;1750102601;BFT;37;2.741.000;36;Atunes, bonitos y agujas;
1994;1750102605;ALB;27;16.833.031;36;Atunes, bonitos y agujas;
1994;1750102605;ALB;34;159.970;36;Atunes, bonitos y agujas;
1994;1750102605;ALB;37;218.000;36;Atunes, bonitos y agujas;
1994;1750102605;ALB;47;725.000;36;Atunes, bonitos y agujas;
1994;1750102605;ALB;51;2.281.000;36;Atunes, bonitos y agujas;
1994;1750102610;YFT;34;1.329.495;36;Atunes, bonitos y agujas;
1994;1750102610;YFT;47;39.484.000;36;Atunes, bonitos y agujas;
1994;1750102610;YFT;51;70.470.000;36;Atunes, bonitos y agujas;
1994;1750102610;YFT;#¡VALOR!;2.073.000;36;Atunes, bonitos y agujas;
1994;1750102612;BET;34;9.324.642;36;Atunes, bonitos y agujas;
1994;1750102612;BET;47;12.497.000;36;Atunes, bonitos y agujas;
1994;1750102612;BET;51;10.400.000;36;Atunes, bonitos y agujas;
1994;1750102612;BET;#¡VALOR!;1.620.000;36;Atunes, bonitos y agujas;
1994;17501XXXXX043;TUN;34;19.818;36;Atunes, bonitos y agujas;
1994;17501XXXXX043;TUN;47;874.000;36;Atunes, bonitos y agujas;
1994;1750400301;SWO;27;6.180.000;36;Atunes, bonitos y agujas;
1994;1750400301;SWO;34;5.175;36;Atunes, bonitos y agujas;
1994;1750400301;SWO;37;1.503.000;36;Atunes, bonitos y agujas;
1994;1750400301;SWO;47;7.937.000;36;Atunes, bonitos y agujas;
1994;1750400301;SWO;51;585.700;36;Atunes, bonitos y agujas;
1994;1750400301;SWO;#¡VALOR!;575.600;36;Atunes, bonitos y agujas;
1994;17801001XX;RED;21;870.000;33;Peces costeros diversos;
1994;17801001XX;RED;27;33.999;33;Peces costeros diversos;
1994;17801XXXXX;SCO;27;1.188.000;33;Peces costeros diversos;
1994;17801XXXXX;SCO;34;3.909;33;Peces costeros diversos;
1994;17801XXXXX;SCO;37;398.722;33;Peces costeros diversos;
1994;17801XXXXX;SCO;99;95.140;33;Peces costeros diversos;
1994;1830200201;HAL;21;67.000;31;Platijas, halibuts, lenguados;
1994;1830200405;PLE;27;1.000;31;Platijas, halibuts, lenguados;
1994;1830200501;GHL;21;40.772.000;31;Platijas, halibuts, lenguados;
1994;1830200501;GHL;27;1.300;31;Platijas, halibuts, lenguados;
1994;1830201102;WIT;21;295.000;31;Platijas, halibuts, lenguados;
1994;1830201102;WIT;27;2.028.000;31;Platijas, halibuts, lenguados;
1994;1830201401;PLA;21;394.001;31;Platijas, halibuts, lenguados;
1994;1830201401;PLA;27;13.000;31;Platijas, halibuts, lenguados;
1994;1830202404;YEL;21;315.000;31;Platijas, halibuts, lenguados;
1994;18303007XX;SOO;27;52.300;31;Platijas, halibuts, lenguados;
1994;18303007XX;SOO;34;9.431;31;Platijas, halibuts, lenguados;
1994;18303007XX;SOO;37;421.284;31;Platijas, halibuts, lenguados;
1994;18303007XX;SOO;47;8.233;31;Platijas, halibuts, lenguados;
1994;18303007XX;SOO;99;674.760;31;Platijas, halibuts, lenguados;
1994;1830301701;CET;37;40.435;31;Platijas, halibuts, lenguados;
1994;1830301701;CET;99;1.833.550;31;Platijas, halibuts, lenguados;
1994;18305003XX;LEZ;27;5.968.300;31;Platijas, halibuts, lenguados;
1994;18305003XX;LEZ;34;96.543;31;Platijas, halibuts, lenguados;
1994;18305003XX;LEZ;37;124.442;31;Platijas, halibuts, lenguados;
1994;18305003XX;LEZ;99;278.932;31;Platijas, halibuts, lenguados;
1994;1830509201;TUR;27;225.000;31;Platijas, halibuts, lenguados;
1994;1830509201;TUR;37;33.767;31;Platijas, halibuts, lenguados;
1994;1830509201;TUR;99;13.062;31;Platijas, halibuts, lenguados;
1994;183XXXXXXX;FLX;27;4.070.300;31;Platijas, halibuts, lenguados;
1994;183XXXXXXX;FLX;34;1.055.973;31;Platijas, halibuts, lenguados;
1994;183XXXXXXX;FLX;37;410.522;31;Platijas, halibuts, lenguados;
1994;183XXXXXXX;FLX;99;132.021;31;Platijas, halibuts, lenguados;
1994;19501001XX;MNZ;27;3.274.000;33;Peces costeros diversos;
1994;19501001XX;MNZ;34;4.518;33;Peces costeros diversos;
1994;19501001XX;MNZ;37;1.800.606;33;Peces costeros diversos;
1994;19501001XX;MNZ;47;177.527;33;Peces costeros diversos;
1994;19501001XX;MNZ;99;670.030;33;Peces costeros diversos;
1994;199XXXXXXX007;GRO;27;13.632.000;39;Peces marinos no identificados;
1994;199XXXXXXX007;GRO;34;22.845;39;Peces marinos no identificados;
1994;199XXXXXXX007;GRO;37;121.140;39;Peces marinos no identificados;
1994;199XXXXXXX007;GRO;47;40.931.360;39;Peces marinos no identificados;
